ceeb,ncessch
421120,466336000557
421125,466340000561
421130,466414000563
421145,460102601026
421155,466518000569
421160,460102801028
421173,466627000077
421178,466627000600
421183,466627001063
421180,460003100435
421185,466627000610
421190,460005301239
421195,466690000620
421200,466693000623
421135,590001800134
421220,590000500019
421225,466954000629
421247,466993000633
421250,467014000663
421259,460005201235
421265,467188000665
421277,467245000050
421280,467281000684
421295,460740000065
421315,467437000691
421320,467452000693
421340,466630000612
421350,467542000695
421355,467557000697
421360,467560000699
421365,467566000705
421373,590001600114
421375,467602000709
421385,467662000717
421390,467668000720
421395,467674000722
421400,467699000724
421405,467743000727
421415,467746000733
421425,467830000012
421430,467851000746
421435,467857000754
421440,467935000756
421445,460000300758
421455,467971000781
421465,468010000784
421475,468019000790
421500,468043000798
430000,470288000998
430003,470147000445
430005,470085001897
430012,470006000235
430030,470318001257
430040,470381001571
430046,470057000586
430045,470057000228
430055,470282000993
431337,470449001913
430070,470381001570
430075,470348001903
430115,470345001900
430125,470024000049
430140,470399001624
430151,470399001630
430155,470165000541
430160,470139000425
430162,470453001894
430168,470453001946
430165,470408000505
430161,470408000410
430180,470036000116
430190,470177000597
430195,470189000628
430215,470342001437
430223,470024000250
430225,470024000052
430230,470387001604
430235,470042000134
430240,470360001500
430245,470066001694
430250,470186000625
430260,470267000950
430268,470102001727
430283,470159000626
430290,470159000666
430292,470159000669
430295,470159000501
430305,470159000759
430312,470159000781
430325,470159000517
430327,470159000629
432325,470159000802
430309,470159000831
430341,470174001841
430345,470123000377
430350,470390000064
430360,470303001210
430364,470303000850
430363,470303001855
430362,470303001219
430367,470303001477
430370,470033000090
430373,470069000265
430384,470033001388
430385,470444001771
431155,470009001871
430390,470009000008
430395,470309001230
432275,470153000469
430410,470381001574
430415,470444001768
430425,470276000964
432200,470276000981
430440,470348001457
430447,470348000367
430450,470345001440
430452,470381000856
430460,470267000948
430465,470222000741
430470,470075001392
430480,470408001692
430495,470360000032
430500,470090000303
430510,470276000967
430520,470303001209
430525,470210000675
430540,470291001009
431855,470096001245
430560,470102000329
430580,470396001612
430585,470447001778
430589,470447001789
430595,470375001544
430600,470140000416
430610,470108000347
430615,470369001516
430617,470174000576
430627,470051000887
430630,470111000351
431002,470051000157
430632,470051000167
430640,470282000987
430645,470192001441
430650,470423001723
430537,470351001467
430657,470453001804
430665,470249001849
430701,470453000511
430705,470453001805
430405,470453001806
430740,470207000661
430745,470402001659
430746,470402001943
430755,470378001549
430760,470381001582
430758,470381002001
430770,470447001780
430780,470387002047
431015,470438001756
430790,470252000896
430795,470360001497
430815,470150000467
430830,470447001782
430820,470147000453
430825,470147000455
430840,470231000834
430845,470276000969
430850,470051000155
430855,470359000567
430285,470159000495
430870,470417001709
430880,470060000894
430888,470402001891
430891,470402000863
430890,470402001662
430893,470402001665
430900,470159000750
430905,470243000874
430925,470195000636
430935,470201000646
430940,470129000395
430945,470372001539
431150,470042000117
430955,470258000653
430961,470258002032
430962,470258002033
430965,470258000920
430111,470258000925
430972,470123000598
430975,470264000936
430990,470042000125
431010,470213000686
431000,470438001893
431020,470438001757
431045,470219000706
431062,470399001862
431063,470399001863
431070,470359001482
431075,470359001486
431077,470057000891
431100,470222000767
431090,470222000769
430680,470222000775
430435,470222000735
431105,470222000783
430685,470222000743
431102,470222002151
431108,470222000748
431110,470222000321
431098,470222000732
431093,470222002006
431130,470222000822
431140,470255000839
431162,470369001987
431166,470234000942
431165,470234000847
431175,470455001819
431179,470455001641
431180,470455001827
431190,470240000868
431205,470267000953
431207,470180000603
431220,470339001348
431225,470333001419
431235,470234000853
431240,470252000900
431243,A9304046
431245,470306001224
431250,470141000433
431265,470300000409
431275,470078000285
431280,470447001790
431290,470030000072
431300,470270000958
431306,470030001830
431320,470429000870
431330,470279000984
431367,470435001749
431325,470198000641
431380,470294001016
431383,470294001027
431390,470294001028
431397,470294001040
431405,470294001053
431406,470294001058
431410,470294001064
431415,470294001080
431420,470294001085
431433,470294001093
430762,470294001859
431440,470294001113
431445,470294001115
431379,470294001147
431446,470294001974
431456,470294001122
431454,470294001125
431457,470294001127
431458,470294001130
431500,470294001973
431463,470294001138
431461,470294001142
431467,470294001154
431483,470294001153
431490,470294001157
431495,470294001160
431498,470294001853
431505,470294001165
431482,470294001854
431507,470294001166
431484,470294001173
431509,470294001176
431510,470294001178
432430,470294001181
431512,470294001186
431525,470165000547
431535,470297001189
431550,470381001587
431565,470348001454
431585,470000101935
431587,470000101936
431590,470147000458
431595,470216000696
431600,470455001820
431610,470276000974
431615,470408001700
431636,470369001354
431626,470369001517
431619,470369001523
431622,470369001524
431623,470369000370
431637,470369002038
431642,470318000299
431660,470318000592
431667,470318001299
431680,470318001318
431683,470318001319
431690,470318001320
431256,470318001961
431706,470318001327
431707,470318001337
431711,470318001962
431709,470318001342
431760,470453001031
431708,470318000300
431718,470318001815
431650,470318001924
431743,470318001370
430494,470063001690
431765,470105002028
431776,470075000297
431775,470075000275
431800,470324001396
431795,470309001235
431820,470359001484
431825,470330001413
431830,470159000514
431845,470183000617
432089,470378001133
431870,470027000055
431893,470057001834
431895,470402001672
431900,470222000755
431935,470141000429
431955,470066000261
431960,470255000912
431980,470231000838
431990,470051000153
432010,470359001489
432016,470174001842
432030,470144000437
432040,470159000520
432050,470276000979
432060,470168000553
432080,470288001000
432090,470378001557
432107,470378001562
432119,470018000237
432120,470018000036
432125,470099000322
432130,470369001988
432135,470162000535
432140,470159000525
432145,470117001921
432152,470327001409
432159,470354001474
432160,470264000941
432165,470450001798
432175,470432001738
432195,470360001503
432210,470222000725
432215,470234000859
432220,470309001238
432235,470300001199
432245,470063000243
432250,470300001201
430706,470453002096
432267,470228000826
432280,470410001703
432305,470327001406
432315,470420001715
432342,470426001729
432345,470018000039
432370,470309001227
432375,470018000034
432380,470144000440
432395,470455001825
432400,470198000642
432410,470444001773
432415,470402001683
432436,470360001507
432435,470402001684
432421,470318001386
432460,470264000944
432465,470129000388
432475,470045000140
440000,480738000006
440005,480741000008
440010,480744000010
440015,480744006347
440012,480744000016
440025,484650005293
440030,483912004462
440040,480750000042
440045,483438003858
440050,480753000044
440056,483486007653
440055,480765000053
440060,480768000054
440065,480778000089
440075,480780000092
440077,480789000117
440085,480795000124
442090,483697004118
440095,480798000127
440105,480001100128
440115,480809000132
440120,480810000141
440123,480813007086
440125,480813000142
440128,480813000149
440133,483556006160
440140,480813000170
440142,481281006521
440138,480022609009
440143,483726004190
440148,480813000181
440150,480816000188
440160,480819000190
440170,480823000193
440175,480828000194
440180,480831000200
440190,480834000207
440199,480840000208
440218,480843000212
440215,480846000214
440220,480849000216
440225,480852000218
440230,480858000224
440235,480861000229
440256,480867008769
440240,480870000232
440243,480870021493
440236,480870005643
440259,480870009374
440241,480870000253
440263,482892011022
440264,480870007110
440242,480870000249
440249,480870007066
440245,480873000270
440260,480000600275
440269,480887000277
440280,480888000284
440288,480891000288
440300,480894000333
440293,480894000324
440290,480894009076
440341,480002709565
440298,480894000310
440339,480894008060
440331,480894006508
440305,483483007467
440301,480894000350
440294,480894000292
440311,482647005763
440302,480894000327
440306,480894000323
440303,483808006469
440347,480005808056
440342,480006408059
440320,480894000294
440323,480025209536
440349,480894008937
440324,481776001549
440326,483808005805
440325,480894000360
440340,480903000374
440345,480906000376
440355,480909000378
444365,482853003223
440370,480915000380
440375,480920000382
440385,480928000387
440390,480930000389
440405,480933000392
440410,480936000395
440415,480939000398
440420,480941000400
440430,483324003739
440450,480954000406
440460,480957000409
440467,480957021082
440475,480963000412
440485,482115006974
440490,482115002117
440492,482115002122
440495,480967004637
440502,480967007664
440493,480967006510
440531,480967007976
440539,480022008672
440513,480967005951
440535,480969000437
440550,480972000442
440557,482364002397
440560,480975000446
440570,480978000448
440575,480981000449
440580,480986000454
440585,480023509110
440582,480986008099
440595,480987000461
440605,482922005776
440590,489913005627
440600,480998000468
440635,483657004101
440640,481014000470
442810,482256002294
440650,481020000474
440660,481026000507
440665,480000500513
440670,481032000515
440675,481038005661
440695,481044000523
