zip_name,median_household_income,medincome_total,medincome_under25,medincome_2544,medincome_4564,medincome_65plus,state_fips_code,zip_code
ZCTA5 58274,66534,66534,25972,88125,95625,44167,38,58274
ZCTA5 58275,77679,77679,-666666666,69375,100000,44688,38,58275
ZCTA5 58276,56250,56250,-666666666,76875,55625,40625,38,58276
ZCTA5 58277,50000,50000,-666666666,-666666666,-666666666,43750,38,58277
ZCTA5 58278,91131,91131,53625,101750,102143,58125,38,58278
ZCTA5 58281,101875,101875,-666666666,-666666666,122750,91250,38,58281
ZCTA5 58282,62850,62850,90938,70417,75313,26701,38,58282
ZCTA5 58301,57963,57963,24155,76471,64976,34787,38,58301
ZCTA5 58311,110227,110227,-666666666,-666666666,88750,-666666666,38,58311
ZCTA5 58316,36297,36297,47946,31598,48424,32083,38,58316
ZCTA5 58317,57000,57000,-666666666,-666666666,100208,27188,38,58317
ZCTA5 58318,58571,58571,51985,71797,67426,42625,38,58318
ZCTA5 58321,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,38,58321
ZCTA5 58323,-666666666,-666666666,-666666666,-666666666,155750,-666666666,38,58323
ZCTA5 58324,50577,50577,32163,75028,75417,32632,38,58324
ZCTA5 58325,78125,78125,-666666666,-666666666,-666666666,-666666666,38,58325
ZCTA5 58327,84792,84792,-666666666,83438,-666666666,-666666666,38,58327
ZCTA5 58329,42578,42578,4844,50682,42917,29844,38,58329
ZCTA5 58330,44583,44583,-666666666,65000,56250,31250,38,58330
ZCTA5 58331,40313,40313,-666666666,-666666666,47500,9276,38,58331
ZCTA5 58332,100972,100972,-666666666,62250,-666666666,31250,38,58332
ZCTA5 58335,26250,26250,-666666666,23438,28309,26964,38,58335
ZCTA5 58338,39167,39167,-666666666,-666666666,-666666666,-666666666,38,58338
ZCTA5 58339,250001,250001,-666666666,250001,-666666666,-666666666,38,58339
ZCTA5 58341,54632,54632,31701,60208,72438,29702,38,58341
ZCTA5 58343,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,38,58343
ZCTA5 58344,49297,49297,-666666666,63846,71250,37500,38,58344
ZCTA5 58345,52917,52917,-666666666,50313,-666666666,-666666666,38,58345
ZCTA5 58346,53958,53958,10417,61875,63125,41500,38,58346
ZCTA5 58348,56964,56964,37917,78750,76750,42708,38,58348
ZCTA5 58351,70000,70000,-666666666,99375,61071,73750,38,58351
ZCTA5 58352,50469,50469,-666666666,50938,103125,30139,38,58352
ZCTA5 58353,93750,93750,-666666666,41750,88750,135625,38,58353
ZCTA5 58355,65625,65625,-666666666,-666666666,-666666666,81250,38,58355
ZCTA5 58356,48750,48750,29688,47679,83409,43750,38,58356
ZCTA5 58357,68750,68750,-666666666,83889,61528,67813,38,58357
ZCTA5 58361,55521,55521,-666666666,-666666666,91146,-666666666,38,58361
ZCTA5 58362,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,38,58362
ZCTA5 58363,94265,94265,-666666666,-666666666,-666666666,2499,38,58363
ZCTA5 58365,49191,49191,-666666666,75893,69000,28750,38,58365
ZCTA5 58366,56979,56979,27917,56806,67750,35000,38,58366
ZCTA5 58367,48125,48125,-666666666,38000,65694,46250,38,58367
ZCTA5 58368,49402,49402,-666666666,70051,62344,28359,38,58368
ZCTA5 58369,67903,67903,2499,58750,90000,60000,38,58369
ZCTA5 58370,31350,31350,-666666666,18661,45833,43750,38,58370
ZCTA5 58372,58125,58125,-666666666,-666666666,-666666666,46250,38,58372
ZCTA5 58374,57083,57083,-666666666,67500,70417,50208,38,58374
ZCTA5 58377,65156,65156,-666666666,69583,56250,80000,38,58377
ZCTA5 58379,37031,37031,-666666666,40000,25938,59063,38,58379
ZCTA5 58380,52500,52500,-666666666,56250,81094,30000,38,58380
ZCTA5 58381,68250,68250,-666666666,48125,90833,68750,38,58381
ZCTA5 58382,78015,78015,-666666666,-666666666,78382,80625,38,58382
ZCTA5 58384,49931,49931,60865,68000,76607,47250,38,58384
ZCTA5 58385,71250,71250,-666666666,2499,86750,46250,38,58385
ZCTA5 58386,77083,77083,-666666666,-666666666,102917,78438,38,58386
ZCTA5 58401,57060,57060,49048,61009,73409,37036,38,58401
ZCTA5 58402,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,38,58402
ZCTA5 58405,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,38,58405
ZCTA5 58413,49327,49327,-666666666,65750,56042,27083,38,58413
ZCTA5 58415,100938,100938,-666666666,143125,118750,-666666666,38,58415
ZCTA5 58416,40625,40625,-666666666,-666666666,39000,38750,38,58416
ZCTA5 58418,52232,52232,-666666666,60625,109688,45625,38,58418
ZCTA5 58420,84750,84750,-666666666,85313,84500,-666666666,38,58420
ZCTA5 58421,60595,60595,40417,69922,86563,44615,38,58421
ZCTA5 58422,76000,76000,-666666666,109886,60417,71429,38,58422
ZCTA5 58423,42500,42500,-666666666,-666666666,-666666666,45625,38,58423
ZCTA5 58424,52500,52500,-666666666,117813,81250,27176,38,58424
ZCTA5 58425,62500,62500,44375,70893,103472,44167,38,58425
ZCTA5 58426,63250,63250,-666666666,95750,60625,55250,38,58426
ZCTA5 58428,58229,58229,-666666666,70132,58021,52500,38,58428
ZCTA5 58429,41250,41250,-666666666,41250,-666666666,-666666666,38,58429
ZCTA5 58430,68750,68750,-666666666,73750,63750,61667,38,58430
ZCTA5 58431,100234,100234,-666666666,-666666666,-666666666,100859,38,58431
ZCTA5 58433,52333,52333,-666666666,63000,71094,46406,38,58433
ZCTA5 58436,50203,50203,43289,74375,68750,34167,38,58436
ZCTA5 58438,57500,57500,-666666666,69643,76250,45469,38,58438
ZCTA5 58439,66071,66071,-666666666,81071,158864,-666666666,46,58439
ZCTA5 58440,58750,58750,-666666666,105417,71406,43333,38,58440
ZCTA5 58441,103056,103056,-666666666,103472,105903,73333,38,58441
ZCTA5 58442,50536,50536,-666666666,51875,47143,47813,38,58442
ZCTA5 58443,68125,68125,-666666666,-666666666,74167,30500,38,58443
ZCTA5 58444,51389,51389,-666666666,56250,61250,47273,38,58444
ZCTA5 58445,66250,66250,-666666666,70703,56750,36000,38,58445
ZCTA5 58448,47083,47083,-666666666,132813,54375,41250,38,58448
ZCTA5 58451,69750,69750,-666666666,69000,91786,-666666666,38,58451
ZCTA5 58452,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,38,58452
ZCTA5 58454,54722,54722,-666666666,78594,65625,38750,38,58454
ZCTA5 58455,51625,51625,-666666666,73194,56250,31250,38,58455
ZCTA5 58456,71111,71111,85625,71250,77500,60417,38,58456
ZCTA5 58458,65114,65114,80240,69750,76875,39306,38,58458
ZCTA5 58460,44375,44375,-666666666,48036,76563,29531,38,58460
ZCTA5 58461,52105,52105,-666666666,77083,81250,50592,38,58461
ZCTA5 58463,35000,35000,51339,30114,63125,30313,38,58463
ZCTA5 58464,79821,79821,-666666666,140568,100417,42000,38,58464
ZCTA5 58466,65000,65000,-666666666,41375,99583,52500,38,58466
ZCTA5 58467,61964,61964,2499,111250,62721,42500,38,58467
ZCTA5 58472,77188,77188,47917,101250,93000,46250,38,58472
ZCTA5 58474,71588,71588,32902,72188,89474,50536,38,58474
ZCTA5 58475,53333,53333,-666666666,-666666666,-666666666,-666666666,38,58475
ZCTA5 58476,94167,94167,-666666666,154375,108125,55250,38,58476
ZCTA5 58477,50000,50000,-666666666,66250,78438,42500,38,58477
ZCTA5 58478,45417,45417,-666666666,-666666666,61000,37000,38,58478
ZCTA5 58479,105781,105781,-666666666,64375,106875,-666666666,38,58479
ZCTA5 58480,85114,85114,-666666666,86607,90238,82727,38,58480
ZCTA5 58481,88750,88750,-666666666,127750,76563,-666666666,38,58481
ZCTA5 58482,52232,52232,-666666666,85694,52857,28083,38,58482
ZCTA5 58483,47500,47500,-666666666,-666666666,75000,28750,38,58483
ZCTA5 58484,61250,61250,-666666666,-666666666,61250,-666666666,38,58484
ZCTA5 58486,96250,96250,-666666666,113036,98125,40938,38,58486
ZCTA5 58487,59375,59375,-666666666,105188,64167,24671,38,58487
ZCTA5 58488,36979,36979,-666666666,64688,-666666666,35139,38,58488
ZCTA5 58490,67750,67750,-666666666,-666666666,77292,42500,38,58490
ZCTA5 58492,62500,62500,28750,-666666666,90938,61250,38,58492
ZCTA5 58494,49063,49063,-666666666,49643,59375,33438,38,58494
ZCTA5 58495,55288,55288,53300,53594,68472,45227,38,58495
ZCTA5 58496,31992,31992,-666666666,-666666666,31384,48125,38,58496
ZCTA5 58497,84643,84643,-666666666,-666666666,100000,-666666666,38,58497
ZCTA5 58501,58594,58594,34732,65097,74183,38049,38,58501
ZCTA5 58503,86764,86764,34477,102764,109069,57752,38,58503
ZCTA5 58504,71314,71314,39676,83470,86509,44637,38,58504
ZCTA5 58505,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,38,58505
ZCTA5 58520,46667,46667,36786,-666666666,88542,44000,38,58520
ZCTA5 58521,94091,94091,-666666666,110750,87083,61450,38,58521
ZCTA5 58523,90000,90000,-666666666,114293,99271,47143,38,58523
ZCTA5 58524,59821,59821,-666666666,-666666666,58214,-666666666,38,58524
ZCTA5 58528,27344,27344,-666666666,26250,30313,43125,38,58528
ZCTA5 58529,46875,46875,-666666666,47000,56458,29063,38,58529
ZCTA5 58530,57222,57222,-666666666,71125,95000,42589,38,58530
ZCTA5 58531,69750,69750,-666666666,70833,85625,56500,38,58531
ZCTA5 58532,71563,71563,-666666666,111500,71719,45000,38,58532
ZCTA5 58533,50417,50417,65625,69107,66875,43365,38,58533
ZCTA5 58535,62222,62222,-666666666,75313,58750,56750,38,58535
ZCTA5 58538,37778,37778,-666666666,27000,37721,47679,38,58538
ZCTA5 58540,65938,65938,41211,82171,81196,48125,38,58540
ZCTA5 58541,51667,51667,-666666666,95938,-666666666,33214,38,58541
ZCTA5 58542,39375,39375,-666666666,55000,60833,30750,38,58542
ZCTA5 58544,48750,48750,-666666666,55750,59375,34444,38,58544
ZCTA5 58545,82017,82017,63636,106484,99000,58333,38,58545
ZCTA5 58549,64167,64167,-666666666,91250,85833,38625,38,58549
ZCTA5 58552,56452,56452,81538,99375,58750,30417,38,58552
ZCTA5 58554,73603,73603,63045,85572,87863,43246,38,58554
ZCTA5 58558,90417,90417,-666666666,89583,105500,49896,38,58558
ZCTA5 58559,86375,86375,-666666666,97083,100833,55625,38,58559
ZCTA5 58560,64375,64375,-666666666,96667,68250,-666666666,38,58560
ZCTA5 58561,60375,60375,60625,66161,75938,34583,38,58561
ZCTA5 58562,63438,63438,-666666666,81705,51667,52500,38,58562
ZCTA5 58563,67833,67833,81726,82688,68000,33958,38,58563
ZCTA5 58564,41500,41500,-666666666,-666666666,48571,31667,38,58564
ZCTA5 58565,65179,65179,-666666666,-666666666,98750,66250,38,58565
ZCTA5 58566,71364,71364,-666666666,119500,70795,26250,38,58566
ZCTA5 58568,42083,42083,36042,51625,42045,35000,38,58568
ZCTA5 58569,86667,86667,-666666666,-666666666,95000,-666666666,38,58569
ZCTA5 58570,65000,65000,-666666666,66094,77500,50417,38,58570
ZCTA5 58571,65909,65909,-666666666,85625,71250,44773,38,58571
ZCTA5 58572,83750,83750,-666666666,81250,125625,78750,38,58572
ZCTA5 58573,55179,55179,-666666666,64643,70750,37500,38,58573
ZCTA5 58575,51364,51364,-666666666,61406,51944,43409,38,58575
ZCTA5 58576,70795,70795,85096,78000,93500,47500,38,58576
ZCTA5 58577,80603,80603,-666666666,89583,88625,54375,38,58577
ZCTA5 58579,78636,78636,81250,92083,82250,37361,38,58579
ZCTA5 58580,120083,120083,-666666666,120529,95179,205735,38,58580
ZCTA5 58581,87500,87500,-666666666,-666666666,113750,45000,38,58581
ZCTA5 58601,72564,72564,44028,85335,89257,49688,38,58601
ZCTA5 58620,49167,49167,-666666666,43750,51042,-666666666,38,58620
ZCTA5 58621,58214,58214,34643,72835,73203,25781,38,58621
ZCTA5 58622,70493,70493,42159,75093,74457,46250,38,58622
ZCTA5 58623,63512,63512,30000,81250,76042,48542,38,58623
ZCTA5 58625,78125,78125,-666666666,-666666666,87321,23750,38,58625
ZCTA5 58626,62206,62206,-666666666,77750,98333,-666666666,38,58626
ZCTA5 58627,77813,77813,-666666666,20694,79688,103000,38,58627
ZCTA5 58630,66042,66042,-666666666,46250,95625,69125,38,58630
ZCTA5 58631,53792,53792,-666666666,65313,64750,24063,38,58631
ZCTA5 58632,42083,42083,-666666666,64583,34896,-666666666,38,58632
ZCTA5 58634,145625,145625,-666666666,146354,165703,48333,38,58634
ZCTA5 58636,70938,70938,39722,61667,84479,68214,38,58636
ZCTA5 58638,52391,52391,-666666666,77404,55625,34250,38,58638
ZCTA5 58639,56845,56845,24125,90625,78750,27554,38,58639
ZCTA5 58640,96250,96250,-666666666,107917,116442,32344,38,58640
ZCTA5 58641,41800,41800,-666666666,-666666666,47917,41650,38,58641
ZCTA5 58642,73542,73542,-666666666,69375,108250,-666666666,38,58642
ZCTA5 58643,42188,42188,52083,89250,64375,19375,38,58643
ZCTA5 58645,62344,62344,-666666666,80000,105156,51875,38,58645
ZCTA5 58646,55313,55313,-666666666,58438,67500,37143,38,58646
ZCTA5 58647,61613,61613,73750,69615,64861,28500,38,58647
ZCTA5 58649,48563,48563,-666666666,48026,58500,51250,38,58649
ZCTA5 58650,67614,67614,-666666666,65000,134107,28750,38,58650
ZCTA5 58651,61452,61452,-666666666,143304,53646,60313,38,58651
ZCTA5 58652,76250,76250,-666666666,85714,104125,47019,38,58652
ZCTA5 58653,86458,86458,-666666666,97679,95000,75000,38,58653
ZCTA5 58654,71667,71667,-666666666,62500,83333,100833,38,58654
ZCTA5 58655,77875,77875,-666666666,90000,70000,-666666666,38,58655
ZCTA5 58656,94632,94632,143125,94265,131250,-666666666,38,58656
ZCTA5 58701,66310,66310,43214,77555,86977,39444,38,58701
ZCTA5 58702,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,38,58702
ZCTA5 58703,71409,71409,45100,73988,92417,57639,38,58703
ZCTA5 58704,60242,60242,45667,76528,-666666666,-666666666,38,58704
ZCTA5 58705,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,38,58705
ZCTA5 58707,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,38,58707
ZCTA5 58710,64038,64038,-666666666,78750,88365,32250,38,58710
ZCTA5 58711,61364,61364,-666666666,101382,38750,45556,38,58711
ZCTA5 58712,49375,49375,-666666666,-666666666,54375,52500,38,58712
ZCTA5 58713,79375,79375,-666666666,-666666666,-666666666,-666666666,38,58713
ZCTA5 58716,36250,36250,-666666666,-666666666,-666666666,25833,38,58716
ZCTA5 58718,75972,75972,-666666666,128194,78750,-666666666,38,58718
ZCTA5 58721,80833,80833,-666666666,87679,93000,25417,38,58721
ZCTA5 58722,73359,73359,41413,77159,84583,37102,38,58722
ZCTA5 58723,52969,52969,-666666666,57917,54844,-666666666,38,58723
ZCTA5 58725,79063,79063,-666666666,76250,90313,-666666666,38,58725
ZCTA5 58727,89583,89583,-666666666,134688,117813,44250,38,58727
ZCTA5 58730,58583,58583,59917,42292,86154,44545,38,58730
ZCTA5 58731,70500,70500,-666666666,66875,70357,71250,38,58731
ZCTA5 58733,81932,81932,-666666666,91250,-666666666,67750,38,58733
ZCTA5 58734,85227,85227,-666666666,90917,-666666666,48750,38,58734
ZCTA5 58735,86875,86875,-666666666,96048,76875,46563,38,58735
ZCTA5 58736,55000,55000,-666666666,64375,65875,43036,38,58736
ZCTA5 58737,90000,90000,-666666666,-666666666,110625,94375,38,58737
ZCTA5 58740,83125,83125,82500,64886,99375,73000,38,58740
ZCTA5 58741,69327,69327,53304,92000,78750,25000,38,58741
ZCTA5 58744,69583,69583,-666666666,121250,58750,68958,38,58744
ZCTA5 58746,65625,65625,51667,82589,95750,28611,38,58746
ZCTA5 58748,31786,31786,-666666666,52813,-666666666,-666666666,38,58748
ZCTA5 58750,90536,90536,71071,107778,91786,77188,38,58750
ZCTA5 58752,63750,63750,-666666666,57404,121250,45417,38,58752
ZCTA5 58755,-666666666,-666666666,-666666666,-666666666,250001,-666666666,38,58755
ZCTA5 58756,73036,73036,-666666666,-666666666,82000,40625,38,58756
ZCTA5 58757,62813,62813,31250,33750,106250,66667,38,58757
ZCTA5 58758,79444,79444,-666666666,63125,142500,-666666666,38,58758
ZCTA5 58759,71111,71111,-666666666,102750,103750,50000,38,58759
ZCTA5 58760,63500,63500,-666666666,63333,61875,67500,38,58760
ZCTA5 58761,67045,67045,-666666666,75208,72361,51932,38,58761
ZCTA5 58762,83958,83958,50833,-666666666,91786,-666666666,38,58762
ZCTA5 58763,71827,71827,29265,59896,77054,63977,38,58763
ZCTA5 58765,45000,45000,-666666666,63750,64250,-666666666,38,58765
ZCTA5 58768,82917,82917,-666666666,147708,167946,-666666666,38,58768
ZCTA5 58769,-666666666,-666666666,-666666666,69750,41419,-666666666,38,58769
ZCTA5 58770,75833,75833,63750,71705,90000,57250,38,58770
ZCTA5 58771,53571,53571,-666666666,66667,49773,47188,38,58771
ZCTA5 58772,94038,94038,-666666666,88750,128750,103333,38,58772
ZCTA5 58773,69231,69231,-666666666,96750,77083,48750,38,58773
ZCTA5 58775,46964,46964,-666666666,-666666666,68750,43750,38,58775
ZCTA5 58776,48500,48500,-666666666,-666666666,93000,-666666666,38,58776
ZCTA5 58778,68542,68542,-666666666,-666666666,-666666666,48750,38,58778
ZCTA5 58779,53611,53611,-666666666,53690,67778,-666666666,38,58779
ZCTA5 58781,92321,92321,-666666666,100938,113438,46875,38,58781
ZCTA5 58782,80000,80000,100625,121161,69167,58438,38,58782
ZCTA5 58783,52500,52500,-666666666,-666666666,94318,-666666666,38,58783
ZCTA5 58784,78205,78205,78237,88125,109286,45701,38,58784
ZCTA5 58785,66136,66136,-666666666,93594,102500,18367,38,58785
ZCTA5 58787,80625,80625,-666666666,105714,81181,40833,38,58787
ZCTA5 58788,53309,53309,-666666666,52250,92563,29375,38,58788
ZCTA5 58789,55673,55673,-666666666,64107,-666666666,55385,38,58789
ZCTA5 58790,65417,65417,-666666666,81750,87917,41359,38,58790
ZCTA5 58792,170583,170583,-666666666,158500,241053,-666666666,38,58792
ZCTA5 58793,58750,58750,-666666666,85192,57321,43750,38,58793
ZCTA5 58794,-666666666,-666666666,-666666666,53750,250001,173125,38,58794
ZCTA5 58795,54545,54545,-666666666,95714,60536,-666666666,38,58795
ZCTA5 58801,87482,87482,64101,91034,111418,50625,38,58801
ZCTA5 58830,64028,64028,-666666666,-666666666,134167,36094,38,58830
ZCTA5 58831,86250,86250,-666666666,100893,74643,-666666666,38,58831
ZCTA5 58833,-666666666,-666666666,-666666666,-666666666,86300,250001,38,58833
ZCTA5 58835,-666666666,-666666666,-666666666,-666666666,47171,-666666666,38,58835
ZCTA5 58838,81417,81417,-666666666,81500,-666666666,53750,38,58838
ZCTA5 58843,119511,119511,-666666666,117604,109375,119318,38,58843
ZCTA5 58844,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,38,58844
ZCTA5 58845,76719,76719,41250,100000,88438,68281,38,58845
ZCTA5 58847,97756,97756,-666666666,98109,196875,-666666666,38,58847
ZCTA5 58849,77569,77569,-666666666,138750,-666666666,50417,38,58849
ZCTA5 58852,88194,88194,83375,87096,119559,44688,38,58852
ZCTA5 58853,55000,55000,-666666666,78333,-666666666,-666666666,38,58853
ZCTA5 58854,80214,80214,80260,83345,88233,45192,38,58854
ZCTA5 58856,95781,95781,-666666666,-666666666,95391,-666666666,38,58856
ZCTA5 59001,58482,58482,-666666666,-666666666,86667,39837,30,59001
ZCTA5 59002,37917,37917,-666666666,-666666666,-666666666,-666666666,30,59002
ZCTA5 59003,46838,46838,12656,54323,45982,48333,30,59003
ZCTA5 59006,44750,44750,-666666666,34271,63077,61094,30,59006
ZCTA5 59007,105625,105625,-666666666,213077,106250,-666666666,30,59007
ZCTA5 59008,57500,57500,-666666666,48229,-666666666,46250,30,59008
ZCTA5 59010,85060,85060,-666666666,-666666666,85536,-666666666,30,59010
ZCTA5 59011,49754,49754,47969,66500,61726,43859,30,59011
ZCTA5 59012,48250,48250,-666666666,49750,47250,-666666666,30,59012
ZCTA5 59013,68750,68750,-666666666,-666666666,63500,-666666666,30,59013
ZCTA5 59014,56667,56667,-666666666,75000,64412,44167,30,59014
ZCTA5 59015,68500,68500,-666666666,110625,65417,37917,30,59015
ZCTA5 59016,61071,61071,-666666666,47000,61875,63750,30,59016
ZCTA5 59018,44632,44632,-666666666,53281,50625,40000,30,59018
ZCTA5 59019,64825,64825,-666666666,85556,70568,50536,30,59019
ZCTA5 59020,36875,36875,-666666666,32292,55781,-666666666,30,59020
ZCTA5 59022,39886,39886,-666666666,37917,62813,21875,30,59022
ZCTA5 59024,53136,53136,-666666666,60417,54044,32500,30,59024
ZCTA5 59025,80750,80750,-666666666,91667,80750,-666666666,30,59025
ZCTA5 59026,41000,41000,-666666666,-666666666,41042,-666666666,30,59026
ZCTA5 59027,38292,38292,-666666666,-666666666,-666666666,-666666666,30,59027
ZCTA5 59028,61250,61250,-666666666,52917,96667,52500,30,59028
ZCTA5 59029,63125,63125,37188,66549,77813,34205,30,59029
ZCTA5 59030,51694,51694,-666666666,56250,69659,62083,30,59030
ZCTA5 59031,59712,59712,-666666666,-666666666,70781,-666666666,30,59031
ZCTA5 59032,60128,60128,-666666666,115833,60705,40208,30,59032
ZCTA5 59033,52813,52813,-666666666,-666666666,81250,43750,30,59033
ZCTA5 59034,48409,48409,49615,36908,74063,43889,30,59034
ZCTA5 59035,47292,47292,-666666666,-666666666,58750,52625,30,59035
ZCTA5 59036,44954,44954,-666666666,59479,65250,21979,30,59036
ZCTA5 59037,72117,72117,-666666666,108083,79018,-666666666,30,59037
ZCTA5 59038,43077,43077,-666666666,45000,38594,46250,30,59038
ZCTA5 59039,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,30,59039
